0,-0.299994,0.8,38.5,2.40001,0.5,0,0,0
-0.2,0.326365,-0.142127,1.6,2.0601,0.2,-0.0390598,1,0
-0.4,1.8,2.98023e-08,1,1,-0.5,5.96046e-08,1,0
0.2,-1,1,21,2.8,0.5,0,1,0
-0.2,-8.7,-0.8,13.5,-5.8,-0.5,0,1,0
0.2,-13.65,0.15,21.8153,-11416,0.612214,0.264882,1,0
0,-3.29999,0,38,-6.79999,-0.5,0,1,0
0,-6.28168,-0.164122,15,-4.19999,0.5,0.1,1,0
0,2.90002,-0.0999999,40,6.00004,0.5,0.1,1,0
0,-2.2,-0.8,48.8394,1.54996,-0.280005,-0.05,1,0
0.4,-8.49998,-0.8,28.5,-6.99998,-0.5,0,1,0
0,-0.15,-0.15,1.56532,1.66454,0.565316,-0.0741914,1,0
0.4,-7.2,0,24.7589,-4.75006,-0.280005,-0.05,1,0
0,-5.6182,0,38,-6.20001,0.5,0,1,0
0.2,1.94343,0.473517,25.7446,1.84894,-0.268745,0.0609402,1,0
0.4,-7.90903,-0.00190001,20.1439,-5.92036,0.870175,0.0266713,1,0
0.4,-13.6,0,21986,-12.1444,0.699533,0.111968,1,0
0,0.156101,-0.171946,23,1.25219,1,-0.318475,1,0
0,-4.32597,-0.15603,21.7648,-2.16714,-0.414009,-0.0846646,1,0
0.2,3.8,-0.8,22.5,6.8,-0.5,0,1,0
0,2.56746,-0.7,17.6877,5.63215,-0.534975,-0.264882,1,0
-0.2,-4.0395,0.000918888,2.5,-2.03223,-0.5,-0.0111039,1,0
0.4,-7.4,0,17.34,-6.2,0.43,0.3,1,0
0.2,5.40001,0,45.72,7.50001,0.43,-0.3,1,0
0.2,-4.99509,0.0997542,37.75,-0.800004,-0.25,0.2,1,0
-0.2,-12.6384,-1,25501,-14.1038,0.720618,0.848083,1,0
0.2,-10.4722,-0.0163914,36.5,-8.6,0.5,0.2,1,0
-0.2,3.2,-0.9,3.19991,1.25,-0.560001,-0.85,1,0
0.2,0.619507,0.213205,16,3.48152,1,-0.318475,1,0
0.2,1.85742,-0.506401,37.7455,4.51625,0.565316,-0.0741914,1,0
0,-1.5,-0.9,5,1.20001,-0.5,0.2,1,0
0.2,-8.85017,0.406455,49.5415,2.21751,0.69345,0.938594,1,0
0,0.5,-0.1,1.5,2,0.5,0,1,0
-0.4,0.500004,-1,36.5,-4.4,-0.5,0,1,0
0,-2.99999,0.2,43.14,1.19999,0.859999,-0.2,1,0
0.2,-0.79999,0.8,29,0.850011,-0.5,0.25,1,0
0.2,-0.976645,0.0288315,68,1.59998,0.5,0,1,0
-0.4,3.10001,0.6,1,2.80001,0.5,-0.2,1,0
0.2,-3.01912,-0.00756768,39.5,-1.1784,-0.5,-0.00792313,1,0
-0.2,7.8,-0.2,37.5,2.20001,-0.5,0,1,0
0,7.80001,0,38,2.00001,-0.5,0,1,0
0,-7.1,0.6,22,-7,-0.5,0,1,0
0,-4,-0.4,19,-3.39999,0.5,0.1,1,0
0.2,-2.27027,-0.00442913,20.5,-0.199993,-0.5,0,1,0
0.2,6.32737,-0.153203,41.7982,4.68212,0.36427,-0.581191,1,0
0.2,-4.6,-0.2,2.5,0.100006,0.5,0.1,1,0
0.2,-10.2937,0.00467056,31.4562,-8.17363,0.870175,0.0266713,1,0
-0.4,6.97141,-0.349445,2.3869,1.04391,0.69345,-0.938594,1,0
0.4,-8.05877,0.445615,32.3298,-9.17623,0.681083,0.207923,1,0
-0.2,-2.19999,0.5,9.77498,-0.74999,0.974998,-0.25,1,0
0.2,-11.6896,0.325027,41865,-9.0653,0.681083,0.207923,1,0
0.2,-8.87177,0.0235883,13.5,-6.40001,0.5,0,1,0
0,-0.910727,-0.154714,1,1.30005,0.674988,-0.0772701,1,0
0.4,-0.0999928,-0.4,46.5,-0.199994,0.5,0,1,0
0.2,-2.56872,-0.322428,59,0.4,0.5,0,1,0
-0.2,-6.09999,-0.6,25,-5.59999,-0.5,0,1,0
0,-2.7,-0.6,23,-1.39998,0.5,0.1,1,0
0,-12.1136,-0.199582,26713,-9.29699,0.612214,0.264882,1,0
0,-3.79999,-0.6,2.95,-0.399989,0.974998,-0.25,1,0
-0.4,7.8,-0.4,37,2.60001,-0.5,0,1,0
0.2,-2.45251,0.628023,38254,-0.948964,-0.639762,0.111035,1,0
0.2,-0.6,0.4,37.5,1.6,0.5,0,1,0
-0.4,0.436768,-0.463273,10.3213,2.2586,0.932135,-0.21313,1,0
-0.2,-1.33338,-0.151832,2.11091,0.659935,0.555454,-0.0609402,1,0
0.2,0.587495,0.00931263,46.9755,2.83469,-0.268745,0.0609402,1,0
0.6,-9.91904,0.00941622,27.1063,-8.08237,0.555454,-0.0609402,1,0
0,1.90001,-0.5,40.99,3.20001,0.43,-0.6,1,0
0,-3.7,0,38,-5.6,-0.5,0,1,0
2.98023e-08,-2.61974,0.00123835,70.2537,-1.01862,0.699533,0.111968,1,0
0.2,4.20001,0,37.55,7.20002,0.43,0.6,1,0
0,-1.37088,-0.00692677,1.28882,0.794458,-0.268745,0.0609402,1,0
-0.2,0.551863,-0.00920422,4.3919,2.29359,0.565316,-0.0741914,1,0
0,0,0,15,2.2,0.5,-0.4,1,0
-0.6,3.40001,1,32,4.80001,-0.5,0,1,0
0.2,-2.40001,0.4,37.0001,-1.79998,-0.2,-0.05,1,0
0.2,0.500009,-0.8,15,6.6,0.2,0.2,1,0
-0.2,4,-0.55,33,7.20645,-1,-0.442397,1,0
-2.98023e-08,-4.19067,-0.153511,42.9974,-2.25404,-0.733392,-0.0733287,1,0
-0.2,-14,-0.8,12.9853,-11.35,0.255006,0.05,1,0
-0.2,-7.29999,0.2,26.5,-5.19999,-0.5,0,1,0
0,-5.75112,-0.0824445,26.5,-5.40001,-0.5,0,1,0
-0.2,-4.99999,0.2,37.5,-1.59999,-0.5,0,1,0
0.2,-0.290529,-0.0229802,10.4313,1.46834,0.496386,0.218475,1,0
0,-0.2,0.6,63.6797,-0.200029,-0.280005,-0.05,1,0
2.98023e-08,-14.2408,-0.00560567,33.8781,-12241,0.699533,0.111968,1,0
-0.2,0.224524,-0.182352,17.8983,1.32288,0.804682,-0.218475,1,0
0.2,-1.66908,-0.00378005,46,0.276849,-0.5,0.00128088,1,0
-0.2,1,0,-0.440159,4,-0.520001,-0.4,1,0
0.4,-6.3,0.4,27.5,-2.39999,-0.5,0,1,0
-0.2,-1.13639,-0.150907,0.5,1.00001,-0.5,0,1,0
-0.2,0.052906,0.0492358,11.9281,2.45643,0.36427,-0.581191,1,0
0,-4.89999,0.0999999,71.0001,-0.800011,-0.2,0,1,0
0,5.15,-0.3,24,7,-0.25,-0.2,1,0
-0.4,5.38351,0.372408,26,6.90967,-1,-0.442397,1,0
0,-9.14775,-1,18,-6.40001,0.5,0,1,0
0.4,-1.8,-0.2,14.2296,1.35,0.314991,0.25,1,0
0,-1.8,0,3,-0.200019,-0.25,-0.2,1,0
0,-2.69999,0.5,6.5,-1.59999,-0.5,0,1,0
0.2,-6.99998,0.2,37.8001,-2.40001,-0.2,0,1,0
0.2,-8.99999,0,38,-6.79999,0.5,0.2,1,0
0,1.67269,0.191359,17.8771,4.74547,0.496386,0.218475,1,0
0,-7.99999,0.4,17.7588,-9.60007,-0.280005,-0.05,1,0
0,-0.200001,1,2.15984,1.39999,-0.520001,0.4,1,0
-0.2,-3.7,2.98023e-08,25.5,0.100021,0.5,0.1,1,0
0.2,-2.39999,0.8,15,-1.59999,-0.5,0,1,0
-0.2,-0.600005,0,1.5,-0.200019,-0.25,-0.2,1,0
0.2,-3.02573,-0.148487,18,-1,-0.5,0,1,0
0.2,-13.0888,-0.160221,8.4,-11.3023,0.2,-0.0846646,1,0
0.2,8.57938,-0.0757978,67.0001,8.61534,-0.2,-0.448083,1,0
0,-8.13717,0.312493,52.7623,-5.73853,0.681083,0.207923,1,0
0.2,3.20001,0.2,0.5,2.40001,-0.5,0,1,0
0,6.34117,-0.198157,25.7907,6.8138,-0.590696,-0.381191,1,0
-0.2,-0.234295,-0.304714,4.37494,1.9137,0.674988,-0.0772701,1,0
0,-14.1662,0.000618488,9.99999,-11.9796,0.2,-0.0846646,1,0
-0.6,1.7,-0.8,2,3.44999,-0.5,-0.45,1,0
0.2,-11.8,0.2,35.5,-9.8,0.5,0.2,1,0
0,0.182435,-0.17227,48.0729,1.68537,-0.649467,-0.111968,1,0
0.2,3.39999,0.1,60.2002,5.60004,-0.2,-0.05,1,0
0,3.2,0.2,3.20494,1.75004,0.314991,-0.25,1,0
0,-3.59999,-0.1,2,-1.39998,-0.5,-0.4,1,0
0.4,-5.80473,-0.463916,14.9682,-3.53618,0.25867,-0.0987191,1,0
0.4,0.0999975,-0.6,6,3.2,-0.5,0,1,0
0,-1.22099,-0.85,28,1.98153,-1,-0.235587,1,0
0,-2.39998,0.1,8,-2.59998,-0.5,0,1,0
0.2,-5.26579,-0.64873,59.7418,-3.63785,0.804682,-0.218475,1,0
0.2,7.31501,-0.0349883,38.2289,8.39677,0.496386,-0.218475,1,0
-0.2,-0.775799,0.0156595,5.66068,1.32426,0.932135,-0.21313,1,0
0,2.60001,-0.5,49.59,4.80002,0.43,-0.3,1,0
0.2,-6.09999,0.7,54,-3.19999,0.5,0,1,0
-0.2,0.269833,-0.0293262,13,1.44772,-1,-0.235587,1,0
-0.4,-0.400007,0,2.2,1.45,0.2,-0.05,1,0
-0.4,-6.29999,-1,34,-3.79999,-0.5,0,1,0
-0.2,-3.29999,-0.2,37.5,-6.59999,-0.5,0,1,0
0,6.82447,-0.0858714,5.83417,6.36845,-0.643724,-0.738594,1,0
-0.2,-6.36372,-0.85,27,-3.61008,1,-0.51313,1,0
-0.2,-5.61408,-0.272944,39,-5.80001,0.5,0,1,0
0,-1.8,-0.4,7.3,-1.40002,0.3,-0.2,1,0
0.2,7.84088,-0.0020425,42.5,9.90003,0.5,0.1,1,0
-0.2,1.1,-0.9,37,-4.8,-0.5,0,1,0
0,-11.4,0,38,-1.4,0.5,0,1,0
0.4,4.74589,0.517158,23.1904,14.8,0.69345,-0.938594,1,0
0,0.300003,0.1,17.5,3.19998,-0.25,-0.2,1,0
-0.2,-4.40444,0.0038898,18.5,-2.09998,0.5,0.1,1,0
0.2,-10.8,0,19.7188,-9.25006,-0.280005,-0.05,1,0
0.4,-11.5555,-0.151022,7.2,-9.59428,0.2,-0.0846646,1,0
-0.2,-0.716331,-0.152119,1.25867,1.29596,0.25867,-0.0987191,1,0
0,-10.1157,0.00467056,36.6772,-8.0136,0.870175,0.0266713,1,0
0,-6.90001,0.8,15.5,-6,-0.5,0,1,0
0,2.6,-1,13.5,4.4,-0.5,-0.45,1,0
0,-10.2,0,32.0404,-8.62049,0.25867,0.0987191,1,0
0.2,-1.85371,0.0410648,37.3007,1.02852,-0.268745,0.0609402,1,0
0,-5.69999,1,5.00002,-2.40001,-0.2,0,1,0
0,-0.00525475,-0.00525447,13.6369,1.77862,0.468035,-0.111035,1,0
0.2,-9.59999,0,23.8,-7.59999,0.2,0.1,1,0
0.2,-3.42782,-0.194119,67.1816,-2.54234,0.932135,-0.21313,1,0
0,7.80001,0,25.2399,10.05,-0.705001,-0.75,1,0
0,-6.4,-0.2,6.5,-2.2,-0.5,5.96046e-08,1,0
0.2,-2.1,0.6,20,-1.99999,0.5,0.1,1,0
-0.4,2.10001,0.3,1.5,1.80001,0.5,-0.2,1,0
0.6,-10.8,0,17.0893,-10.1282,0.699533,0.111968,1,0
-0.4,1.79685,0.145286,7.07489,3.20462,0.674988,-0.0772701,1,0
0.2,4.4,0.4,17,6.8,-0.5,0,1,0
-0.2,7.23474,-0.267963,1.97182,3.13688,-0.643724,-0.738594,1,0
-0.2,-1.4,-0.6,18,1.00001,0.5,-0.4,1,0
0.4,0.0848284,0.216588,29,3.2,-0.5,0,1,0
-0.2,-2.69999,0.4,2.5,0.800011,-0.5,0,1,0
-0.4,-2.48491,-0.149081,1,-0.0877495,1,-0.211104,1,0
0,-5.39999,0,38,-1.79999,-0.5,0,1,0
0,-4.6,-0.2,22.6,-5.39999,-0.2,-0.05,1,0
0,-3.01023,0.290678,48.22,-2.67007,-0.817059,-0.218475,1,0
0.2,-2.49998,-0.1,16.5,-2.59998,-0.5,0,1,0
0,-9.39999,0,55.0899,-8.79999,-0.615003,0.15,1,0
0,-0.76939,-0.154415,0.559451,1.30304,-0.739613,-0.11313,1,0
0.2,0.499998,0.6,2,1.6,-0.5,0,1,0
0.6,-4,0.5,-0.259897,-1.9,-0.819998,0.7,1,0
0.2,-4.89999,0.6,27.23,-3.89999,0.43,0.3,1,0
0.2,-12.9181,-0.0105406,20.9176,-10.4067,0.25867,-0.0987191,1,0
0,-15294,-0.138102,34.8827,-13.3355,0.555454,-0.0609402,1,0
0,5.16208,-0.957183,12,6.37493,-0.2,-0.448083,1,0
0,-3.89999,0.2,29.81,-2.09999,0.43,0.3,1,0
-0.4,-10.1,-0.4,11,-3.8,-0.5,0,1,0
0.2,5.20058,-0.1627,44.1992,6.95474,0.674988,-0.0772701,1,0
0.2,-1.5,0.2,19.2695,2.15,0.314991,0.25,1,0
0,-3.20001,0,1.20003,-1.25,-0.2,0.05,1,0
-0.2,1.60001,-0.2,19.2,3.20002,-0.2,-0.15,1,0
0,-10.4,0.4,39,-8.4,0.5,0.2,1,0
-0.2,-5.94036,0.0624438,63,-2.24909,-1,0.442397,1,0
-0.2,-1.80001,0.2,1.4,0.0499954,0.2,-0.05,1,0
0.4,0.400002,-0.6,1.5,1,-0.5,0,1,0
0,-5.09999,0.3,43.0001,-4.29998,-0.549998,-0.3,1,0
0,-1.24174,-0.342995,19,-1.10504,1,-0.51313,1,0
0.2,1.90735e-06,0,51,2,0.5,0,1,0
0.2,-5.12509,-0.167101,33.5,-3.50001,0.5,-0.1,1,0
0,-3784,-0.319527,6,-1.70925,-0.5,-0.00792313,1,0
0.2,-0.325308,0.00418404,20.5,1.60001,-0.5,0,1,0
0,-6.74763,0.11211,13.42,-2.01295,-0.544173,0.49247,1,0
0,1.60001,0.2,34,4,-0.839999,-0.45,1,0
0,-2.01081,0.368173,9.74248,1.52289,0.36427,0.581191,1,0
0.4,-9.4,0,25.5,-9.19999,0.5,-0.2,1,0
0,-2.18095,-0.00095208,3.5,-0.199993,-0.5,0,1,0
0.2,5.13252,-0.0212726,11.8,6668,0.2,-0.0390598,1,0
0,1.80001,-0.4,15.62,4,0.859999,-0.2,1,0
0,-8.4,0,51.5,-8.19999,-0.5,-0.2,1,0
-0.2,-2.2,1,3.5,-0.999997,-0.5,5.96046e-08,1,0
0.2,-6.43269,0.515512,30,-5.40001,-0.5,0,1,0
0.2,10,0,21.9251,11.65,0.387502,-0.45,1,0
-0.2,-2.21185,-0.165106,2.5,-0.364715,-0.5,-0.00792313,1,0
0,-6.59999,-0.6,61,-3.19999,0.5,0,1,0
0.2,-10.7,-2.98023e-08,18.5,-6,-0.5,0,1,0
0,-4,-0.1,6.70025,-2.6,-0.549998,0.3,1,0
0,-0.449999,-0.3,11.4609,1.47067,0.804682,-0.218475,1,0
0,-0.200001,-0.2,5.8,1.5,0.2,-0.3,1,0
0.2,-10.5,0.7,19,-9.09999,0.2,0.05,1,0
-0.2,-15.8,0,38.2154,-12.5012,0.555454,-0.0609402,1,0
0,-8.82552,0.190817,43.5,-5.8,0.5,0.2,1,0
0.2,-4.30367,0.00020722,44,-2.31063,-0.5,-0.0111039,1,0
-0.2,-3.89999,0.3,2.5,-0.399986,-0.5,0,1,0
0.2,-2,0.4,44.5,-2.2,-0.5,5.96046e-08,1,0
0.4,-11.2,0,13.8565,-10.2715,0.612214,-0.264882,1,0
-0.2,-1.95347,-0.00290808,1,-9.53674e-07,0.5,-0.1,1,0
0,-13,0,22.7283,-11.0977,0.25867,-0.0987191,1,0
-0.2,-9.39999,-1,15.7987,-8.55007,-0.280005,-0.05,1,0
0.2,3.34994,-0.0741864,35,3.63063,-1,-0.235587,1,0
0.4,-5.59998,0.3,1.58463,-2.15,-0.615003,0.15,1,0
0.4,-6.09734,-0.11351,22,-5.19999,0.5,-0.2,1,0
0.2,1.43276,0.0163322,50.3314,3.67473,-0.414009,-0.0846646,1,0
0,4.7,-1,5.99992,4.5,-0.560001,-0.85,1,0
0,-8.31338,0.407542,70,-6.74587,-1,0.442397,1,0
0,-7.5,0.8,28.5,-7,-0.5,0,1,0
0.2,2.8349,0.2044,48.2372,9.30408,-0.590696,0.381191,1,0
0,-7.7,0.4,31,-7,-0.5,0,1,0
-0.4,-1.1,-0.4,6,2.24999,-0.5,-0.45,1,0
0,-2.55428,-0.014913,5,-0.813482,-1,0.0390598,1,0
-0.4,-5.39999,-0.8,37,-1.19999,-0.5,0,1,0
-0.4,-0.5639,0.00837453,1,1.59567,0.681083,-0.207923,1,0
0.4,-6.4,0,14,-5.35,0.2,0.05,1,0
0,-3.40509,-0.149608,38,-1.39999,0.5,0,1,0
-0.2,7.00001,-0.3,19.5999,5.65001,-0.705001,-0.75,1,0
-0.4,3.8147e-06,-1,-0.160099,-1.45,-0.560001,-0.85,1,0
0,1.8,0,38,-5.2,-0.5,0,1,0
0.4,-6.48382,-0.0258089,10,-5,0.5,0,1,0
0,0,0,21.8,2.55,-0.2,-0.15,1,0
0,5.4,-0.4,28.7192,9.65,0.314991,0.25,1,0
0,-1.72903,-0.151788,2,0.389558,-0.5,0.00128088,1,0
0,-14,0.6,11.2002,-13.1,0.255006,0.05,1,0
0,1.93887,-0.00694479,10.5,3.59998,-0.25,-0.2,1,0
0.4,-8.79999,0.4,33,-6.79999,0.5,0.2,1,0
0.2,0.00199986,0.333134,47,1.70311,-0.5,0.0741914,1,0
0,-6.19888e-06,-0.6,36.5191,0.949946,-0.280005,-0.05,1,0
0,-6.1,-2.98023e-08,16.5,-7,-0.5,0,1,0
0.2,0.493087,0.141993,65.1238,2.35936,0.674988,-0.0772701,1,0
0.2,3.20001,1,12,6.60001,-0.5,-0.4,1,0
0,-3.3646,0.784727,55.0892,5.32282,0.69345,-0.938594,1,0
0.4,-12.0012,0.453989,60,-9.98902,1,0.211104,1,0
0.2,-3.59999,1,46.5,0.200009,0.5,0,1,0
0.2,-15.3713,0.164349,28.9813,-13.0247,0.699533,0.111968,1,0
0.2,-8.39999,0,17.2,-7.10003,0.2,-0.1,1,0
0.4,-1.59999,-0.9,25,0.800013,-0.5,0,1,0
-0.4,-7,0,14.1187,-6.45007,-0.280005,-0.05,1,0
0.4,-1.49998,1,26.4001,0.699987,-0.2,0.15,1,0
-0.2,1,-0.3,10,2.64999,-0.5,-0.45,1,0
-0.2,-0.800002,0.4,1.62998,1.60003,0.314991,-0.25,1,0
0.2,-8.19999,0,45.5,-7.10001,0.5,-0.1,1,0
0.6,-14.6,-0.4,9.41519,-11.65,0.255006,0.05,1,0
-0.4,0.821754,-0.169566,3,2.2,0.5,-0.2,1,0
-0.2,-4.79999,-0.9,-1,-2.59998,-0.5,-0.4,1,0
0,2.2,-0.2,27,3.60001,-0.5,-0.4,1,0
0,-9.8936,-0.260999,21.1773,-13.9617,0.720618,-0.848083,1,0
